run_id,timestamp,noise,ec,policy,seed,path_taken,num_hops,final_fidelity,latency_s,success,wall_time_s
206,2025-12-02T07:23:48.944035,0.005,purify_single,shortest,20251407,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00016
207,2025-12-02T07:23:48.944708,0.005,purify_single,shortest,20251408,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
208,2025-12-02T07:23:48.945378,0.005,purify_single,shortest,20251409,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
209,2025-12-02T07:23:48.946057,0.005,purify_single,shortest,20251410,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00016
210,2025-12-02T07:23:48.946725,0.005,purify_single,shortest,20251411,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
211,2025-12-02T07:23:48.947393,0.005,purify_single,shortest,20251412,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
212,2025-12-02T07:23:48.948105,0.005,purify_single,shortest,20251413,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
213,2025-12-02T07:23:48.948772,0.005,purify_single,shortest,20251414,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
214,2025-12-02T07:23:48.949440,0.005,purify_single,shortest,20251415,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
215,2025-12-02T07:23:48.950136,0.005,purify_single,shortest,20251416,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
216,2025-12-02T07:23:48.950829,0.005,purify_single,shortest,20251417,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
217,2025-12-02T07:23:48.951516,0.005,purify_single,shortest,20251418,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
218,2025-12-02T07:23:48.952196,0.005,purify_single,shortest,20251419,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
219,2025-12-02T07:23:48.952874,0.005,purify_single,shortest,20251420,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
220,2025-12-02T07:23:48.953574,0.005,purify_single,shortest,20251421,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00016
221,2025-12-02T07:23:48.954266,0.005,purify_single,shortest,20251422,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
222,2025-12-02T07:23:48.954946,0.005,purify_single,shortest,20251423,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
223,2025-12-02T07:23:48.955620,0.005,purify_single,shortest,20251424,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
224,2025-12-02T07:23:48.956302,0.005,purify_single,shortest,20251425,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
225,2025-12-02T07:23:48.956976,0.005,purify_single,shortest,20251426,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
226,2025-12-02T07:23:48.957653,0.005,purify_single,shortest,20251427,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
227,2025-12-02T07:23:48.958329,0.005,purify_single,shortest,20251428,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
228,2025-12-02T07:23:48.959002,0.005,purify_single,shortest,20251429,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
229,2025-12-02T07:23:48.959675,0.005,purify_single,shortest,20251430,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
230,2025-12-02T07:23:48.960357,0.005,purify_single,shortest,20251431,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
231,2025-12-02T07:23:48.961028,0.005,purify_single,shortest,20251432,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
232,2025-12-02T07:23:48.961733,0.005,purify_single,shortest,20251433,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
233,2025-12-02T07:23:48.962414,0.005,purify_single,shortest,20251434,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
234,2025-12-02T07:23:48.963089,0.005,purify_single,shortest,20251435,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
235,2025-12-02T07:23:48.963788,0.005,purify_single,shortest,20251436,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
236,2025-12-02T07:23:48.964463,0.005,purify_single,shortest,20251437,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
237,2025-12-02T07:23:48.965131,0.005,purify_single,shortest,20251438,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
238,2025-12-02T07:23:48.965788,0.005,purify_single,shortest,20251439,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
239,2025-12-02T07:23:48.966450,0.005,purify_single,shortest,20251440,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
240,2025-12-02T07:23:48.967140,0.005,purify_single,shortest,20251441,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00015
241,2025-12-02T07:23:48.967871,0.005,purify_single,hybrid_rule,20251442,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00019
242,2025-12-02T07:23:48.968582,0.005,purify_single,hybrid_rule,20251443,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
243,2025-12-02T07:23:48.969317,0.005,purify_single,hybrid_rule,20251444,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00019
244,2025-12-02T07:23:48.970065,0.005,purify_single,hybrid_rule,20251445,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00019
245,2025-12-02T07:23:48.970783,0.005,purify_single,hybrid_rule,20251446,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
246,2025-12-02T07:23:48.971547,0.005,purify_single,hybrid_rule,20251447,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00019
247,2025-12-02T07:23:48.972254,0.005,purify_single,hybrid_rule,20251448,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
248,2025-12-02T07:23:48.972963,0.005,purify_single,hybrid_rule,20251449,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
249,2025-12-02T07:23:48.973672,0.005,purify_single,hybrid_rule,20251450,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
250,2025-12-02T07:23:48.974382,0.005,purify_single,hybrid_rule,20251451,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
251,2025-12-02T07:23:48.975092,0.005,purify_single,hybrid_rule,20251452,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00019
252,2025-12-02T07:23:48.975797,0.005,purify_single,hybrid_rule,20251453,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
253,2025-12-02T07:23:48.976517,0.005,purify_single,hybrid_rule,20251454,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
254,2025-12-02T07:23:48.977244,0.005,purify_single,hybrid_rule,20251455,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
255,2025-12-02T07:23:48.977944,0.005,purify_single,hybrid_rule,20251456,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
256,2025-12-02T07:23:48.978653,0.005,purify_single,hybrid_rule,20251457,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
257,2025-12-02T07:23:48.979354,0.005,purify_single,hybrid_rule,20251458,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
258,2025-12-02T07:23:48.980055,0.005,purify_single,hybrid_rule,20251459,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
259,2025-12-02T07:23:48.980770,0.005,purify_single,hybrid_rule,20251460,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
260,2025-12-02T07:23:48.981479,0.005,purify_single,hybrid_rule,20251461,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00019
261,2025-12-02T07:23:48.982203,0.005,purify_single,hybrid_rule,20251462,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.0002
262,2025-12-02T07:23:48.982908,0.005,purify_single,hybrid_rule,20251463,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
263,2025-12-02T07:23:48.983598,0.005,purify_single,hybrid_rule,20251464,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
264,2025-12-02T07:23:48.984346,0.005,purify_single,hybrid_rule,20251465,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.0002
265,2025-12-02T07:23:48.985069,0.005,purify_single,hybrid_rule,20251466,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
266,2025-12-02T07:23:48.985768,0.005,purify_single,hybrid_rule,20251467,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
267,2025-12-02T07:23:48.986473,0.005,purify_single,hybrid_rule,20251468,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
268,2025-12-02T07:23:48.987203,0.005,purify_single,hybrid_rule,20251469,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
269,2025-12-02T07:23:48.987906,0.005,purify_single,hybrid_rule,20251470,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
270,2025-12-02T07:23:48.988608,0.005,purify_single,hybrid_rule,20251471,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
271,2025-12-02T07:23:48.989353,0.005,purify_single,hybrid_rule,20251472,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
272,2025-12-02T07:23:48.990054,0.005,purify_single,hybrid_rule,20251473,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00019
273,2025-12-02T07:23:48.990739,0.005,purify_single,hybrid_rule,20251474,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
274,2025-12-02T07:23:48.991477,0.005,purify_single,hybrid_rule,20251475,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
275,2025-12-02T07:23:48.992179,0.005,purify_single,hybrid_rule,20251476,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
276,2025-12-02T07:23:48.992898,0.005,purify_single,hybrid_rule,20251477,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
277,2025-12-02T07:23:48.993594,0.005,purify_single,hybrid_rule,20251478,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
278,2025-12-02T07:23:48.994308,0.005,purify_single,hybrid_rule,20251479,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00019
279,2025-12-02T07:23:48.995007,0.005,purify_single,hybrid_rule,20251480,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
280,2025-12-02T07:23:48.995707,0.005,purify_single,hybrid_rule,20251481,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
281,2025-12-02T07:23:48.996411,0.005,purify_single,hybrid_rule,20251482,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
282,2025-12-02T07:23:48.997109,0.005,purify_single,hybrid_rule,20251483,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
283,2025-12-02T07:23:48.997825,0.005,purify_single,hybrid_rule,20251484,N1-N4-N7-N5-N8-N9,5,0.83941,0.06,1,0.0002
284,2025-12-02T07:23:48.998540,0.005,purify_single,hybrid_rule,20251485,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
285,2025-12-02T07:23:48.999244,0.005,purify_single,hybrid_rule,20251486,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
286,2025-12-02T07:23:48.999938,0.005,purify_single,hybrid_rule,20251487,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
287,2025-12-02T07:23:49.000695,0.005,purify_single,hybrid_rule,20251488,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00019
288,2025-12-02T07:23:49.001408,0.005,purify_single,hybrid_rule,20251489,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00019
289,2025-12-02T07:23:49.002124,0.005,purify_single,hybrid_rule,20251490,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00019
290,2025-12-02T07:23:49.002828,0.005,purify_single,hybrid_rule,20251491,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
291,2025-12-02T07:23:49.003521,0.005,purify_single,hybrid_rule,20251492,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
292,2025-12-02T07:23:49.004232,0.005,purify_single,hybrid_rule,20251493,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
293,2025-12-02T07:23:49.004957,0.005,purify_single,hybrid_rule,20251494,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
294,2025-12-02T07:23:49.005654,0.005,purify_single,hybrid_rule,20251495,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
295,2025-12-02T07:23:49.006364,0.005,purify_single,hybrid_rule,20251496,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
296,2025-12-02T07:23:49.007065,0.005,purify_single,hybrid_rule,20251497,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
297,2025-12-02T07:23:49.007768,0.005,purify_single,hybrid_rule,20251498,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
298,2025-12-02T07:23:49.008483,0.005,purify_single,hybrid_rule,20251499,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
299,2025-12-02T07:23:49.009189,0.005,purify_single,hybrid_rule,20251500,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
300,2025-12-02T07:23:49.009887,0.005,purify_single,hybrid_rule,20251501,N1-N4-N7-N8-N9,4,0.86903,0.054,1,0.00018
301,2025-12-02T07:23:49.010704,0.005,purify_single,highest_fidelity,20251502,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
302,2025-12-02T07:23:49.011410,0.005,purify_single,highest_fidelity,20251503,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00018
303,2025-12-02T07:23:49.012139,0.005,purify_single,highest_fidelity,20251504,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
304,2025-12-02T07:23:49.012858,0.005,purify_single,highest_fidelity,20251505,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
305,2025-12-02T07:23:49.013558,0.005,purify_single,highest_fidelity,20251506,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
306,2025-12-02T07:23:49.014252,0.005,purify_single,highest_fidelity,20251507,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
307,2025-12-02T07:23:49.014949,0.005,purify_single,highest_fidelity,20251508,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
308,2025-12-02T07:23:49.015786,0.005,purify_single,highest_fidelity,20251509,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00022
309,2025-12-02T07:23:49.016517,0.005,purify_single,highest_fidelity,20251510,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
310,2025-12-02T07:23:49.017223,0.005,purify_single,highest_fidelity,20251511,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
311,2025-12-02T07:23:49.017955,0.005,purify_single,highest_fidelity,20251512,N1-N2-N3-N6-N5-N4-N7-N8-N9,8,0.76125,0.078,0,0.0002
312,2025-12-02T07:23:49.018660,0.005,purify_single,highest_fidelity,20251513,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00018
313,2025-12-02T07:23:49.019407,0.005,purify_single,highest_fidelity,20251514,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00018
314,2025-12-02T07:23:49.020110,0.005,purify_single,highest_fidelity,20251515,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
315,2025-12-02T07:23:49.020831,0.005,purify_single,highest_fidelity,20251516,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
316,2025-12-02T07:23:49.021535,0.005,purify_single,highest_fidelity,20251517,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
317,2025-12-02T07:23:49.022241,0.005,purify_single,highest_fidelity,20251518,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
318,2025-12-02T07:23:49.022938,0.005,purify_single,highest_fidelity,20251519,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
319,2025-12-02T07:23:49.023878,0.005,purify_single,highest_fidelity,20251520,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00023
320,2025-12-02T07:23:49.024674,0.005,purify_single,highest_fidelity,20251521,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
321,2025-12-02T07:23:49.025380,0.005,purify_single,highest_fidelity,20251522,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
322,2025-12-02T07:23:49.026073,0.005,purify_single,highest_fidelity,20251523,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
323,2025-12-02T07:23:49.026784,0.005,purify_single,highest_fidelity,20251524,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00016
324,2025-12-02T07:23:49.027487,0.005,purify_single,highest_fidelity,20251525,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
325,2025-12-02T07:23:49.028190,0.005,purify_single,highest_fidelity,20251526,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
326,2025-12-02T07:23:49.028873,0.005,purify_single,highest_fidelity,20251527,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
327,2025-12-02T07:23:49.029571,0.005,purify_single,highest_fidelity,20251528,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00018
328,2025-12-02T07:23:49.030258,0.005,purify_single,highest_fidelity,20251529,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
329,2025-12-02T07:23:49.031007,0.005,purify_single,highest_fidelity,20251530,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
330,2025-12-02T07:23:49.031706,0.005,purify_single,highest_fidelity,20251531,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
331,2025-12-02T07:23:49.032418,0.005,purify_single,highest_fidelity,20251532,N1-N2-N3-N6-N5-N8-N9,6,0.81161,0.066,1,0.00019
332,2025-12-02T07:23:49.033141,0.005,purify_single,highest_fidelity,20251533,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
333,2025-12-02T07:23:49.033828,0.005,purify_single,highest_fidelity,20251534,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
334,2025-12-02T07:23:49.034517,0.005,purify_single,highest_fidelity,20251535,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
335,2025-12-02T07:23:49.035215,0.005,purify_single,highest_fidelity,20251536,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
336,2025-12-02T07:23:49.035917,0.005,purify_single,highest_fidelity,20251537,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
337,2025-12-02T07:23:49.036602,0.005,purify_single,highest_fidelity,20251538,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
338,2025-12-02T07:23:49.037327,0.005,purify_single,highest_fidelity,20251539,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
339,2025-12-02T07:23:49.038021,0.005,purify_single,highest_fidelity,20251540,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
340,2025-12-02T07:23:49.038718,0.005,purify_single,highest_fidelity,20251541,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00018
341,2025-12-02T07:23:49.039413,0.005,purify_single,highest_fidelity,20251542,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
342,2025-12-02T07:23:49.040102,0.005,purify_single,highest_fidelity,20251543,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
343,2025-12-02T07:23:49.040816,0.005,purify_single,highest_fidelity,20251544,N1-N2-N3-N6-N5-N8-N9,6,0.81161,0.066,1,0.0002
344,2025-12-02T07:23:49.041519,0.005,purify_single,highest_fidelity,20251545,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
345,2025-12-02T07:23:49.042229,0.005,purify_single,highest_fidelity,20251546,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
346,2025-12-02T07:23:49.042940,0.005,purify_single,highest_fidelity,20251547,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00018
347,2025-12-02T07:23:49.043628,0.005,purify_single,highest_fidelity,20251548,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
348,2025-12-02T07:23:49.044321,0.005,purify_single,highest_fidelity,20251549,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
349,2025-12-02T07:23:49.045025,0.005,purify_single,highest_fidelity,20251550,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
350,2025-12-02T07:23:49.045716,0.005,purify_single,highest_fidelity,20251551,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
351,2025-12-02T07:23:49.046417,0.005,purify_single,highest_fidelity,20251552,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
352,2025-12-02T07:23:49.047131,0.005,purify_single,highest_fidelity,20251553,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
353,2025-12-02T07:23:49.047824,0.005,purify_single,highest_fidelity,20251554,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
354,2025-12-02T07:23:49.048509,0.005,purify_single,highest_fidelity,20251555,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
355,2025-12-02T07:23:49.049210,0.005,purify_single,highest_fidelity,20251556,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00016
356,2025-12-02T07:23:49.049899,0.005,purify_single,highest_fidelity,20251557,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
357,2025-12-02T07:23:49.050586,0.005,purify_single,highest_fidelity,20251558,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
358,2025-12-02T07:23:49.051282,0.005,purify_single,highest_fidelity,20251559,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
359,2025-12-02T07:23:49.051977,0.005,purify_single,highest_fidelity,20251560,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
360,2025-12-02T07:23:49.052658,0.005,purify_single,highest_fidelity,20251561,N1-N2-N3-N6-N9,4,0.86903,0.054,1,0.00017
361,2025-12-02T07:23:49.053367,0.005,purify_double,shortest,20251562,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
362,2025-12-02T07:23:49.054046,0.005,purify_double,shortest,20251563,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
363,2025-12-02T07:23:49.054714,0.005,purify_double,shortest,20251564,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
364,2025-12-02T07:23:49.055397,0.005,purify_double,shortest,20251565,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
365,2025-12-02T07:23:49.056088,0.005,purify_double,shortest,20251566,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
366,2025-12-02T07:23:49.056756,0.005,purify_double,shortest,20251567,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
367,2025-12-02T07:23:49.057439,0.005,purify_double,shortest,20251568,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
368,2025-12-02T07:23:49.058120,0.005,purify_double,shortest,20251569,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
369,2025-12-02T07:23:49.058795,0.005,purify_double,shortest,20251570,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
370,2025-12-02T07:23:49.059467,0.005,purify_double,shortest,20251571,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
371,2025-12-02T07:23:49.060151,0.005,purify_double,shortest,20251572,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
372,2025-12-02T07:23:49.060824,0.005,purify_double,shortest,20251573,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
373,2025-12-02T07:23:49.061520,0.005,purify_double,shortest,20251574,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
374,2025-12-02T07:23:49.062226,0.005,purify_double,shortest,20251575,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
375,2025-12-02T07:23:49.062915,0.005,purify_double,shortest,20251576,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
376,2025-12-02T07:23:49.063587,0.005,purify_double,shortest,20251577,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
377,2025-12-02T07:23:49.064263,0.005,purify_double,shortest,20251578,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
378,2025-12-02T07:23:49.064934,0.005,purify_double,shortest,20251579,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
379,2025-12-02T07:23:49.065608,0.005,purify_double,shortest,20251580,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
380,2025-12-02T07:23:49.066278,0.005,purify_double,shortest,20251581,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
381,2025-12-02T07:23:49.066952,0.005,purify_double,shortest,20251582,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
382,2025-12-02T07:23:49.067625,0.005,purify_double,shortest,20251583,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
383,2025-12-02T07:23:49.068302,0.005,purify_double,shortest,20251584,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
384,2025-12-02T07:23:49.068973,0.005,purify_double,shortest,20251585,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
385,2025-12-02T07:23:49.069644,0.005,purify_double,shortest,20251586,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
386,2025-12-02T07:23:49.070336,0.005,purify_double,shortest,20251587,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
387,2025-12-02T07:23:49.071023,0.005,purify_double,shortest,20251588,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00017
388,2025-12-02T07:23:49.071693,0.005,purify_double,shortest,20251589,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
389,2025-12-02T07:23:49.072371,0.005,purify_double,shortest,20251590,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
390,2025-12-02T07:23:49.073071,0.005,purify_double,shortest,20251591,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00018
391,2025-12-02T07:23:49.073759,0.005,purify_double,shortest,20251592,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
392,2025-12-02T07:23:49.074427,0.005,purify_double,shortest,20251593,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
393,2025-12-02T07:23:49.075099,0.005,purify_double,shortest,20251594,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
394,2025-12-02T07:23:49.075766,0.005,purify_double,shortest,20251595,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
395,2025-12-02T07:23:49.076435,0.005,purify_double,shortest,20251596,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
396,2025-12-02T07:23:49.077128,0.005,purify_double,shortest,20251597,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
397,2025-12-02T07:23:49.077796,0.005,purify_double,shortest,20251598,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
398,2025-12-02T07:23:49.078517,0.005,purify_double,shortest,20251599,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
399,2025-12-02T07:23:49.079215,0.005,purify_double,shortest,20251600,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00016
400,2025-12-02T07:23:49.079887,0.005,purify_double,shortest,20251601,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
401,2025-12-02T07:23:49.080800,0.005,purify_double,shortest,20251602,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.0002
402,2025-12-02T07:23:49.081619,0.005,purify_double,shortest,20251603,N1-N2-N3-N6-N9,4,0.8925,0.054,1,0.00015
