run_id,timestamp,topology,src_node,dst_node,noise_level,error_correction,policy_name,seed,path_taken,num_hops,num_epr_attempts,purification_rounds,final_fidelity,latency_s,success,wall_time_s,notes
473,2025-12-01T10:41:17.825044,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251673,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
474,2025-12-01T10:41:17.825546,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251674,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
475,2025-12-01T10:41:17.826551,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251675,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0005,success
476,2025-12-01T10:41:17.827051,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251676,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
477,2025-12-01T10:41:17.827920,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251677,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0009,success
478,2025-12-01T10:41:17.828468,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251678,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
479,2025-12-01T10:41:17.828970,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251679,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
480,2025-12-01T10:41:17.829474,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251680,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
481,2025-12-01T10:41:17.829976,linear_5,N1,N5,0.05,purify_double,shortest,20251681,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
482,2025-12-01T10:41:17.830480,linear_5,N1,N5,0.05,purify_double,shortest,20251682,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
483,2025-12-01T10:41:17.831580,linear_5,N1,N5,0.05,purify_double,shortest,20251683,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0005,success
484,2025-12-01T10:41:17.832099,linear_5,N1,N5,0.05,purify_double,shortest,20251684,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
485,2025-12-01T10:41:17.832745,linear_5,N1,N5,0.05,purify_double,shortest,20251685,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
486,2025-12-01T10:41:17.834787,linear_5,N1,N5,0.05,purify_double,shortest,20251686,N1-N2-N3-N4-N5,4,16,2,0.12583,0.07,0,0.0005,failed
487,2025-12-01T10:41:17.835589,linear_5,N1,N5,0.05,purify_double,shortest,20251687,N1-N2-N3-N4-N5,4,16,2,0.36271,0.07,0,0.0,failed
488,2025-12-01T10:41:17.836198,linear_5,N1,N5,0.05,purify_double,shortest,20251688,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
489,2025-12-01T10:41:17.836700,linear_5,N1,N5,0.05,purify_double,shortest,20251689,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
490,2025-12-01T10:41:17.837340,linear_5,N1,N5,0.05,purify_double,shortest,20251690,N1-N2-N3-N4-N5,4,16,2,0.17628,0.07,0,0.0,failed
491,2025-12-01T10:41:17.837860,linear_5,N1,N5,0.05,purify_double,shortest,20251691,N1-N2-N3-N4-N5,4,16,2,0.34768,0.07,0,0.0,failed
492,2025-12-01T10:41:17.838520,linear_5,N1,N5,0.05,purify_double,shortest,20251692,N1-N2-N3-N4-N5,4,16,2,0.29822,0.07,0,0.0,failed
493,2025-12-01T10:41:17.839023,linear_5,N1,N5,0.05,purify_double,shortest,20251693,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
494,2025-12-01T10:41:17.839673,linear_5,N1,N5,0.05,purify_double,shortest,20251694,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
495,2025-12-01T10:41:17.840249,linear_5,N1,N5,0.05,purify_double,shortest,20251695,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
496,2025-12-01T10:41:17.840820,linear_5,N1,N5,0.05,purify_double,shortest,20251696,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
497,2025-12-01T10:41:17.841826,linear_5,N1,N5,0.05,purify_double,shortest,20251697,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0005,success
498,2025-12-01T10:41:17.842389,linear_5,N1,N5,0.05,purify_double,shortest,20251698,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0006,success
499,2025-12-01T10:41:17.842909,linear_5,N1,N5,0.05,purify_double,shortest,20251699,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0005,success
500,2025-12-01T10:41:17.843589,linear_5,N1,N5,0.05,purify_double,shortest,20251700,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0007,success
501,2025-12-01T10:41:17.844089,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251701,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
502,2025-12-01T10:41:17.844089,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251702,N1-N2-N3-N4-N5,4,16,2,0.32905,0.07,0,0.0,failed
503,2025-12-01T10:41:17.845104,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251703,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
504,2025-12-01T10:41:17.845540,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251704,N1-N2-N3-N4-N5,4,16,2,0.27561,0.07,0,0.0,failed
505,2025-12-01T10:41:17.846564,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251705,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0005,success
506,2025-12-01T10:41:17.846564,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251706,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
507,2025-12-01T10:41:17.847566,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251707,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
508,2025-12-01T10:41:17.848076,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251708,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
509,2025-12-01T10:41:17.848576,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251709,N1-N2-N3-N4-N5,4,16,2,0.27027,0.07,0,0.0,failed
510,2025-12-01T10:41:17.849462,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251710,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0009,success
511,2025-12-01T10:41:17.849967,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251711,N1-N2-N3-N4-N5,4,16,2,0.25607,0.07,0,0.0,failed
512,2025-12-01T10:41:17.850469,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251712,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
513,2025-12-01T10:41:17.850971,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251713,N1-N2-N3-N4-N5,4,16,2,0.35606,0.07,0,0.0,failed
514,2025-12-01T10:41:17.851473,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251714,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
515,2025-12-01T10:41:17.851976,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251715,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
516,2025-12-01T10:41:17.852993,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251716,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0005,success
517,2025-12-01T10:41:17.853495,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251717,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0005,success
518,2025-12-01T10:41:17.853998,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251718,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
519,2025-12-01T10:41:17.853998,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251719,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
520,2025-12-01T10:41:17.855002,linear_5,N1,N5,0.05,purify_double,hybrid_rule,20251720,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
521,2025-12-01T10:41:17.855545,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251721,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
522,2025-12-01T10:41:17.856047,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251722,N1-N2-N3-N4-N5,4,16,2,0.33991,0.07,0,0.0,failed
523,2025-12-01T10:41:17.857052,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251723,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0005,success
524,2025-12-01T10:41:17.857615,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251724,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0006,success
525,2025-12-01T10:41:17.858119,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251725,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0005,success
526,2025-12-01T10:41:17.858622,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251726,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
527,2025-12-01T10:41:17.859125,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251727,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
528,2025-12-01T10:41:17.859627,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251728,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
529,2025-12-01T10:41:17.860130,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251729,N1-N2-N3-N4-N5,4,16,2,0.29858,0.07,0,0.0,failed
530,2025-12-01T10:41:17.860633,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251730,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
531,2025-12-01T10:41:17.861135,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251731,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
532,2025-12-01T10:41:17.861804,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251732,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
533,2025-12-01T10:41:17.862808,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251733,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0005,success
534,2025-12-01T10:41:17.862808,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251734,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
535,2025-12-01T10:41:17.863519,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251735,N1-N2-N3-N4-N5,4,16,2,0.33208,0.07,0,0.0,failed
536,2025-12-01T10:41:17.864122,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251736,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
537,2025-12-01T10:41:17.864712,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251737,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
538,2025-12-01T10:41:17.865715,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251738,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0,success
539,2025-12-01T10:41:17.867066,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251739,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0008,success
540,2025-12-01T10:41:17.868092,linear_5,N1,N5,0.05,purify_double,highest_fidelity,20251740,N1-N2-N3-N4-N5,4,16,2,0.82893,0.07,1,0.0005,success
